Company.Name,Quarter,Closing_Price,EPS,P.E,P.B,Turnover,Debt_to_equity_ratio,Current_ratio,Quick_ratio
H D F C Bank Ltd.,Jun-08,1007.4,40.8,24.69,3.56,673.66,0.68,2.07,2.07
H D F C Bank Ltd.,Sep-08,1229.7,44.52,27.62,4.16,2799.95,0.68,2.07,2.07
H D F C Bank Ltd.,Dec-08,998.35,49.03,20.36,3.22,1051.08,0.68,2.07,2.07
H D F C Bank Ltd.,Mar-09,973.4,51.84,18.78,2.83,3544.08,0.61,1.4,1.4
H D F C Bank Ltd.,Jun-09,1493.15,55.06,27.12,4.17,1537.86,0.61,1.4,1.4
H D F C Bank Ltd.,Sep-09,1650.5,58.64,28.14,4.42,1967.03,0.61,1.4,1.4
H D F C Bank Ltd.,Dec-09,1702.25,59.38,28.67,3.73,978.99,0.61,1.4,1.4
H D F C Bank Ltd.,Mar-10,1933.5,64.33,30.06,4.11,1313.23,0.6,1.59,1.59
H D F C Bank Ltd.,Jun-10,1919,68.53,28,3.95,1668.82,0.6,1.59,1.59
H D F C Bank Ltd.,Sep-10,2489.35,72.95,34.12,4.95,4573.52,0.6,1.59,1.59
H D F C Bank Ltd.,Dec-10,2346.35,78.48,29.9,4.48,1936.98,0.6,1.59,1.59
H D F C Bank Ltd.,Mar-11,2345.85,84.32,27.82,4.3,4451.27,0.57,1.47,1.47
H D F C Bank Ltd.,Jun-11,2515.55,89.9,27.98,4.44,3363.23,0.57,1.47,1.47
H D F C Bank Ltd.,Sep-11,467.65,19.17,24.39,3.95,2233.13,0.57,1.47,1.47
H D F C Bank Ltd.,Dec-11,426.85,19.15,22.29,3.61,823.21,0.57,1.47,1.47
H D F C Bank Ltd.,Mar-12,519.85,20.56,25.28,4.19,1450.07,0.57,1.47,1.47
H D F C Bank Ltd.,Jun-12,563.55,19.07,29.55,4.44,1771.72,0.8,1.09,1.09
H D F C Bank Ltd.,Sep-12,629.15,20.43,30.79,4.74,1732.49,0.8,1.09,1.09
H D F C Bank Ltd.,Dec-12,678.6,23.72,28.61,4.62,864.2,0.8,1.09,1.09
H D F C Bank Ltd.,Mar-13,625.35,23.6,26.49,4.28,3003.38,0.8,1.09,1.09
H D F C Bank Ltd.,Jun-13,669.5,25.51,26.25,4.41,3501.72,0.91,1.27,1.27
H D F C Bank Ltd.,Sep-13,593.05,29.02,20.43,3.54,2555.38,0.91,1.27,1.27
H D F C Bank Ltd.,Dec-13,665.85,30.93,21.53,3.76,873.93,0.91,1.27,1.27
H D F C Bank Ltd.,Mar-14,748.8,31.51,23.76,4.13,1546.79,0.91,1.84,1.84
H D F C Bank Ltd.,Jun-14,821.55,33.02,24.88,4.33,1273.52,0.91,1.84,1.84
H D F C Bank Ltd.,Sep-14,872.65,34.58,25.24,4.38,2620.77,0.91,1.84,1.84
H D F C Bank Ltd.,Dec-14,951.6,36.47,26.09,4.52,1188.12,0.91,1.84,1.84
H D F C Bank Ltd.,Mar-15,1022.7,37.86,27.02,4.13,1531.71,0.73,2.15,2.15
H D F C Bank Ltd.,Jun-15,1067.15,39.62,26.93,4.14,1928.81,0.73,2.15,2.15
H D F C Bank Ltd.,Sep-15,1068.8,41.45,25.78,3.98,2409.88,0.73,2.15,2.15
H D F C Bank Ltd.,Dec-15,1082.15,43.57,24.84,3.85,2512.48,0.73,2.15,2.15
H D F C Bank Ltd.,Mar-16,1071.15,45.38,23.6,3.73,5386.36,1.17,1.98,1.98
H D F C Bank Ltd.,Jun-16,1176.45,47.4,24.82,3.93,4769.72,1.17,1.98,1.98
H D F C Bank Ltd.,Sep-16,1272.85,49.5,25.71,4.08,1318.13,1.17,1.98,1.98
H D F C Bank Ltd.,Dec-16,1206.2,49.32,24.46,3.88,1226.11,1.17,1.98,1.98
Hindalco Industries Ltd.,Jun-05,1198.55,139.6,8.59,1.38,360.41,0.5,1.44,0.61
Hindalco Industries Ltd.,Sep-05,147,14.13,10.4,1.63,299.57,0.5,1.44,0.61
Hindalco Industries Ltd.,Dec-05,143.4,11.31,12.68,1.57,376.73,0.5,1.44,0.61
Hindalco Industries Ltd.,Mar-06,182.7,13.65,13.38,2.2,576.22,0.51,1.95,0.75
Hindalco Industries Ltd.,Jun-06,175.5,15.57,11.27,1.99,1064.3,0.51,1.95,0.75
Hindalco Industries Ltd.,Sep-06,171.45,15.57,11.01,1.94,533.64,0.51,1.95,0.75
Hindalco Industries Ltd.,Dec-06,174.2,18.02,9.67,1.87,200.37,0.51,1.95,0.75
Hindalco Industries Ltd.,Mar-07,130.3,21.01,6.2,1.32,358.57,0.51,1.95,0.75
Hindalco Industries Ltd.,Jun-07,160.15,20.96,7.64,1.58,584.63,0.59,2.71,1.88
Hindalco Industries Ltd.,Sep-07,172.2,20.94,8.22,1.62,807.52,0.59,2.71,1.88
